id_run,numero_run,estado,tiempo_inicio,tiempo_fin,id_usuario,version_dataset,id_dataset,id_experimento
633,11,CANCELLED,2025-06-22 15:36:14,2025-06-22 15:44:12,41,1,3,45
634,4,FAILED,2025-02-28 06:06:24,2025-02-28 06:06:46,90,4,5,5
635,12,COMPLETED,2025-08-08 00:52:19,2025-08-08 00:55:35,13,4,4,80
636,3,COMPLETED,2025-03-19 06:24:50,2025-03-19 06:32:04,52,2,4,97
637,15,PENDING,2025-08-28 07:39:58,2025-08-28 07:45:49,89,2,1,51
638,6,RUNNING,2025-03-20 15:57:17,2025-03-20 16:05:03,85,1,2,22
639,4,CANCELLED,2025-01-22 02:59:56,2025-01-22 03:04:27,4,3,2,2
640,13,FAILED,2025-06-20 11:05:36,2025-06-20 11:13:07,95,2,5,39
641,11,FAILED,2025-07-29 08:31:09,2025-07-29 08:36:13,37,2,6,68
642,3,RUNNING,2025-02-03 16:45:50,2025-02-03 16:49:25,84,3,4,69
643,15,CANCELLED,2025-07-24 08:29:46,2025-07-24 08:34:49,77,4,3,79
644,15,PENDING,2025-06-11 16:30:52,2025-06-11 16:33:01,69,3,6,29
645,9,COMPLETED,2025-06-25 23:33:48,2025-06-25 23:38:58,71,2,6,17
646,12,CANCELLED,2025-06-21 10:17:33,2025-06-21 10:22:18,32,1,3,49
647,2,FAILED,2025-01-30 11:46:35,2025-01-30 11:54:03,73,3,2,30
648,11,COMPLETED,2025-04-06 15:22:18,2025-04-06 15:24:15,47,1,5,52
649,2,PENDING,2025-01-11 17:04:43,2025-01-11 17:07:15,87,1,6,57
650,5,RUNNING,2025-05-04 19:09:35,2025-05-04 19:15:39,1,3,7,43
651,5,COMPLETED,2025-03-24 20:27:23,2025-03-24 20:32:24,35,1,2,47
652,1,RUNNING,2025-01-09 03:55:05,2025-01-09 04:00:17,25,2,8,84
653,15,FAILED,2025-08-20 02:15:22,2025-08-20 02:17:40,88,3,1,86
654,1,CANCELLED,2025-01-16 22:22:29,2025-01-16 22:24:28,60,2,5,74
655,1,PENDING,2025-01-06 01:55:42,2025-01-06 01:56:53,70,1,1,14
656,4,CANCELLED,2025-03-14 05:33:26,2025-03-14 05:36:34,76,2,3,92
657,10,FAILED,2025-07-14 01:46:33,2025-07-14 01:47:49,79,4,7,1
658,10,PENDING,2025-07-05 14:19:38,2025-07-05 14:24:25,14,3,8,89
659,3,COMPLETED,2025-04-03 15:56:07,2025-04-03 16:00:35,63,4,7,81
660,1,RUNNING,2025-01-13 08:06:13,2025-01-13 08:08:27,80,2,7,66
661,11,PENDING,2025-06-14 00:52:43,2025-06-14 00:58:43,86,1,8,99
662,11,RUNNING,2025-07-19 11:30:06,2025-07-19 11:32:31,83,3,2,60
663,10,CANCELLED,2025-06-29 20:59:22,2025-06-29 21:02:19,100,3,4,8
664,3,FAILED,2025-02-02 08:39:33,2025-02-02 08:47:04,48,2,7,53
665,12,COMPLETED,2025-06-28 02:55:24,2025-06-28 02:57:49,20,3,4,20
666,4,CANCELLED,2025-03-06 09:54:06,2025-03-06 10:02:03,97,3,4,67
667,14,COMPLETED,2025-08-21 08:40:56,2025-08-21 08:42:32,56,1,2,25
668,8,PENDING,2025-04-29 17:16:48,2025-04-29 17:19:58,17,4,6,71
669,10,FAILED,2025-07-08 13:12:27,2025-07-08 13:13:22,28,1,8,36
670,14,RUNNING,2025-06-25 23:40:38,2025-06-25 23:43:59,34,1,5,78
671,12,CANCELLED,2025-06-20 13:17:38,2025-06-20 13:23:13,19,3,1,83
672,7,PENDING,2025-03-16 08:13:47,2025-03-16 08:16:18,21,2,2,24
673,12,COMPLETED,2025-07-03 07:45:27,2025-07-03 07:52:18,6,3,6,73
674,2,FAILED,2025-01-10 21:36:13,2025-01-10 21:39:19,61,3,3,65
675,2,RUNNING,2025-01-04 15:29:12,2025-01-04 15:34:16,94,4,7,40
676,5,PENDING,2025-03-08 15:48:55,2025-03-08 15:53:00,68,2,5,46
677,7,COMPLETED,2025-05-04 18:23:36,2025-05-04 18:25:56,43,4,4,48
678,12,RUNNING,2025-08-03 20:19:20,2025-08-03 20:24:34,49,1,8,93
679,12,CANCELLED,2025-07-17 12:22:12,2025-07-17 12:25:13,33,2,3,19
680,2,FAILED,2025-01-28 04:05:09,2025-01-28 04:06:57,31,1,3,85
681,5,FAILED,2025-03-25 02:39:42,2025-03-25 02:41:56,9,1,6,6
682,12,RUNNING,2025-07-07 11:34:30,2025-07-07 11:35:02,53,1,2,77
683,10,CANCELLED,2025-06-19 08:06:34,2025-06-19 08:14:09,67,2,7,100
684,6,COMPLETED,2025-04-15 19:31:46,2025-04-15 19:34:56,82,2,1,44
685,1,PENDING,2025-01-18 14:00:27,2025-01-18 14:02:18,50,3,3,35
686,9,FAILED,2025-04-29 06:59:53,2025-04-29 07:00:58,36,3,1,55
687,9,COMPLETED,2025-05-20 17:50:51,2025-05-20 17:53:45,58,2,5,58
688,13,PENDING,2025-08-19 08:35:12,2025-08-19 08:36:14,78,4,7,94
689,5,RUNNING,2025-03-15 06:10:00,2025-03-15 06:10:21,57,4,5,28
690,10,CANCELLED,2025-06-16 17:24:33,2025-06-16 17:32:08,3,2,6,9
691,10,PENDING,2025-05-28 03:06:15,2025-05-28 03:06:21,64,4,2,75
692,7,COMPLETED,2025-03-31 13:22:53,2025-03-31 13:28:25,51,3,8,98
693,3,FAILED,2025-02-05 10:09:00,2025-02-05 10:11:52,5,1,5,13
694,2,RUNNING,2025-01-28 15:47:49,2025-01-28 15:53:56,11,2,7,18
695,12,CANCELLED,2025-06-30 17:34:10,2025-06-30 17:41:49,7,3,1,96
696,14,PENDING,2025-08-29 11:56:54,2025-08-29 12:03:44,27,2,3,16
697,11,RUNNING,2025-06-08 01:27:50,2025-06-08 01:35:32,18,4,4,91
698,6,CANCELLED,2025-05-04 21:16:04,2025-05-04 21:19:49,26,3,2,3
699,7,FAILED,2025-04-01 17:41:33,2025-04-01 17:46:35,75,2,3,41
700,7,COMPLETED,2025-04-25 19:14:50,2025-04-25 19:15:16,72,3,5,50
701,5,COMPLETED,2025-03-15 22:24:11,2025-03-15 22:24:20,56,2,8,39
702,5,PENDING,2025-04-04 09:30:24,2025-04-04 09:38:21,42,3,7,44
703,13,RUNNING,2025-06-11 23:10:24,2025-06-11 23:11:27,11,1,5,85
704,9,CANCELLED,2025-05-25 09:56:35,2025-05-25 09:59:09,99,1,2,65
705,13,FAILED,2025-08-27 13:01:39,2025-08-27 13:04:39,15,2,4,60
706,7,RUNNING,2025-04-02 22:24:39,2025-04-02 22:30:28,26,4,7,6
707,1,CANCELLED,2025-01-13 20:03:43,2025-01-13 20:10:25,86,1,6,11
708,8,FAILED,2025-06-28 02:18:25,2025-06-28 02:23:41,97,1,6,84
709,6,PENDING,2025-02-03 09:32:50,2025-02-03 09:33:08,74,2,6,29
710,8,COMPLETED,2025-06-24 23:21:52,2025-06-24 23:27:24,58,2,1,89
711,10,PENDING,2025-06-19 22:48:35,2025-06-19 22:51:44,39,4,4,53
712,2,RUNNING,2025-01-21 08:03:25,2025-01-21 08:03:49,14,2,1,36
713,11,CANCELLED,2025-07-09 16:10:30,2025-07-09 16:15:11,3,1,7,88
714,4,FAILED,2025-02-02 11:51:29,2025-02-02 11:52:10,61,3,3,80
715,14,COMPLETED,2025-07-07 06:57:42,2025-07-07 07:01:05,54,1,5,52
716,1,RUNNING,2025-03-06 09:38:42,2025-03-06 09:45:22,89,4,2,64
717,6,FAILED,2025-03-21 03:29:51,2025-03-21 03:35:47,32,3,8,46
718,15,CANCELLED,2025-08-27 11:58:38,2025-08-27 12:04:18,41,4,3,8
719,10,PENDING,2025-05-30 09:13:30,2025-05-30 09:21:28,44,1,6,97
720,8,COMPLETED,2025-05-06 16:56:19,2025-05-06 16:56:46,48,3,4,77
721,12,FAILED,2025-07-12 12:54:58,2025-07-12 13:00:06,69,3,7,54
722,7,RUNNING,2025-05-16 18:19:00,2025-05-16 18:19:09,35,2,8,99
723,7,CANCELLED,2025-03-14 00:28:36,2025-03-14 00:31:00,20,1,2,2
724,4,COMPLETED,2025-02-26 13:35:19,2025-02-26 13:35:51,95,3,3,25
725,7,PENDING,2025-05-07 23:34:03,2025-05-07 23:39:41,90,1,5,59
726,2,PENDING,2025-01-15 14:14:33,2025-01-15 14:19:10,36,1,7,4
727,7,COMPLETED,2025-03-23 04:32:05,2025-03-23 04:36:34,24,4,2,22
728,6,RUNNING,2025-04-30 19:32:49,2025-04-30 19:35:51,65,4,4,9
729,6,CANCELLED,2025-07-01 00:10:23,2025-07-01 00:17:03,13,3,6,95
730,1,FAILED,2025-01-14 04:20:13,2025-01-14 04:23:42,76,3,2,70
731,15,PENDING,2025-08-15 07:16:06,2025-08-15 07:20:15,30,4,4,57
732,13,COMPLETED,2025-07-13 16:31:35,2025-07-13 16:32:29,38,4,5,73
733,2,FAILED,2025-01-30 20:17:31,2025-01-30 20:24:21,72,2,5,1
734,4,RUNNING,2025-02-27 13:17:04,2025-02-27 13:18:23,51,4,6,13
735,1,CANCELLED,2025-01-25 16:30:21,2025-01-25 16:34:23,43,1,1,33
736,7,FAILED,2025-05-12 18:32:58,2025-05-12 18:32:59,31,4,6,93
737,1,COMPLETED,2025-02-02 21:26:53,2025-02-02 21:28:08,55,1,8,15
738,5,PENDING,2025-03-08 13:29:33,2025-03-08 13:36:13,29,2,4,67
739,11,RUNNING,2025-08-12 15:16:27,2025-08-12 15:21:47,5,1,4,26
740,1,CANCELLED,2025-01-06 23:25:21,2025-01-06 23:32:12,66,2,5,79
741,11,CANCELLED,2025-05-28 05:55:01,2025-05-28 05:56:09,10,2,1,55
742,8,FAILED,2025-02-20 14:36:25,2025-02-20 14:41:45,78,3,3,83
743,6,COMPLETED,2025-03-04 16:20:31,2025-03-04 16:26:12,88,3,8,14
744,8,PENDING,2025-05-15 10:12:29,2025-05-15 10:18:20,34,1,1,3
745,5,RUNNING,2025-03-30 21:31:01,2025-03-30 21:37:06,52,3,2,98
746,2,FAILED,2025-02-07 09:09:08,2025-02-07 09:15:15,73,1,7,62
747,6,COMPLETED,2025-05-18 14:05:32,2025-05-18 14:13:30,91,2,3,94
748,2,PENDING,2025-01-15 09:18:20,2025-01-15 09:19:53,79,2,3,5
749,6,RUNNING,2025-03-02 14:31:21,2025-03-02 14:32:06,77,2,7,63
750,15,CANCELLED,2025-08-01 08:47:45,2025-08-01 08:53:41,49,3,6,41
751,2,FAILED,2025-01-30 12:28:23,2025-01-30 12:35:38,23,2,5,48
752,4,RUNNING,2025-03-25 03:37:11,2025-03-25 03:42:33,92,4,2,31
753,6,CANCELLED,2025-04-08 21:04:11,2025-04-08 21:11:47,47,1,8,20
754,14,PENDING,2025-08-16 14:50:17,2025-08-16 14:51:44,70,2,3,23
755,7,COMPLETED,2025-04-23 13:09:49,2025-04-23 13:10:25,40,1,6,12
756,1,RUNNING,2025-02-07 23:43:12,2025-02-07 23:47:44,67,1,4,56
757,2,CANCELLED,2025-03-10 12:51:33,2025-03-10 12:55:46,98,4,2,32
758,1,FAILED,2025-01-18 12:59:47,2025-01-18 13:06:49,33,3,8,47
759,3,COMPLETED,2025-01-18 05:48:05,2025-01-18 05:52:31,25,3,5,19
760,15,PENDING,2025-08-31 09:34:03,2025-08-31 09:37:19,46,3,7,96
761,11,PENDING,2025-08-07 06:18:04,2025-08-07 06:20:14,85,1,1,61
762,15,RUNNING,2025-08-10 22:37:58,2025-08-10 22:45:26,68,3,3,68
763,11,CANCELLED,2025-06-21 05:10:11,2025-06-21 05:12:20,2,1,4,76
764,11,FAILED,2025-06-29 02:24:58,2025-06-29 02:30:03,37,4,2,50
765,2,COMPLETED,2025-02-05 00:57:14,2025-02-05 00:59:08,82,2,3,71
766,9,COMPLETED,2025-05-23 19:14:15,2025-05-23 19:20:03,19,4,5,42
767,14,FAILED,2025-07-28 16:47:34,2025-07-28 16:49:16,94,3,8,49
768,7,RUNNING,2025-03-29 22:59:06,2025-03-29 23:05:46,53,1,7,82
769,4,CANCELLED,2025-01-29 04:57:00,2025-01-29 05:02:35,59,2,5,58
770,14,PENDING,2025-08-03 02:44:27,2025-08-03 02:50:38,93,2,2,100
771,13,FAILED,2025-07-31 07:39:54,2025-07-31 07:47:00,57,1,4,34
772,15,COMPLETED,2025-08-20 15:33:11,2025-08-20 15:36:10,22,2,7,75
773,2,PENDING,2025-01-17 19:12:09,2025-01-17 19:17:30,87,2,6,16
774,7,RUNNING,2025-05-19 23:20:50,2025-05-19 23:28:32,63,3,6,66
775,8,CANCELLED,2025-06-12 08:12:44,2025-06-12 08:17:36,50,2,6,38
776,10,COMPLETED,2025-05-24 02:47:41,2025-05-24 02:52:52,64,1,1,92
777,10,FAILED,2025-04-28 05:37:05,2025-04-28 05:43:47,27,3,4,27
778,6,RUNNING,2025-04-15 03:35:36,2025-04-15 03:42:14,96,3,1,90
779,11,CANCELLED,2025-07-14 22:59:34,2025-07-14 23:03:44,1,1,7,17
780,5,PENDING,2025-03-01 11:40:02,2025-03-01 11:47:44,18,4,3,18
781,9,CANCELLED,2025-04-22 05:53:17,2025-04-22 05:56:16,6,1,5,78
782,12,COMPLETED,2025-08-09 02:00:48,2025-08-09 02:04:34,4,1,3,28
783,5,PENDING,2025-02-14 10:52:43,2025-02-14 10:57:43,8,2,3,86
784,14,FAILED,2025-08-29 17:55:53,2025-08-29 17:59:44,71,2,6,37
785,10,RUNNING,2025-05-08 09:45:17,2025-05-08 09:53:01,100,1,6,30
786,6,COMPLETED,2025-03-06 23:17:41,2025-03-06 23:19:53,80,1,8,24
787,4,PENDING,2025-02-07 10:48:52,2025-02-07 10:55:01,75,3,8,69
788,2,RUNNING,2025-02-04 06:38:42,2025-02-04 06:45:13,62,4,7,72
789,3,CANCELLED,2025-02-18 05:03:46,2025-02-18 05:07:53,7,2,3,91
790,9,FAILED,2025-04-19 09:59:44,2025-04-19 10:07:41,84,4,2,74
791,1,PENDING,2025-02-01 03:12:51,2025-02-01 03:19:36,12,3,7,81
792,6,FAILED,2025-04-09 05:46:24,2025-04-09 05:48:09,16,2,2,45
793,11,RUNNING,2025-05-31 18:10:00,2025-05-31 18:10:09,28,2,1,7
794,9,CANCELLED,2025-05-21 03:31:15,2025-05-21 03:31:28,9,3,2,87
795,15,COMPLETED,2025-08-13 01:35:12,2025-08-13 01:37:06,21,3,7,43
796,2,COMPLETED,2025-02-03 20:29:51,2025-02-03 20:31:04,83,3,5,21
797,10,PENDING,2025-05-20 22:11:36,2025-05-20 22:12:32,17,4,5,40
798,4,FAILED,2025-02-05 05:20:26,2025-02-05 05:22:02,81,2,4,10
799,3,RUNNING,2025-02-22 14:57:54,2025-02-22 15:00:56,60,2,4,51
800,5,CANCELLED,2025-03-09 01:02:27,2025-03-09 01:07:13,45,2,4,35
801,5,PENDING,2025-05-08 07:22:01,2025-05-08 07:27:33,25,3,4,61
802,2,FAILED,2025-01-08 07:01:25,2025-01-08 07:01:25,41,3,2,69
803,3,RUNNING,2025-01-22 15:16:35,2025-01-22 15:19:48,85,3,1,58
804,13,CANCELLED,2025-06-27 16:40:38,2025-06-27 16:40:54,1,3,6,81
805,10,COMPLETED,2025-04-03 04:11:01,2025-04-03 04:14:00,84,1,1,52
806,7,PENDING,2025-05-18 14:18:11,2025-05-18 14:26:02,61,1,7,100
807,6,COMPLETED,2025-04-20 23:02:26,2025-04-20 23:09:33,48,1,5,84
808,2,RUNNING,2025-01-14 09:25:48,2025-01-14 09:30:08,90,4,6,3
809,9,CANCELLED,2025-05-24 06:03:37,2025-05-24 06:08:57,5,1,8,91
810,9,FAILED,2025-05-21 05:16:17,2025-05-21 05:22:35,18,3,3,21
811,11,PENDING,2025-08-06 05:19:51,2025-08-06 05:20:59,36,1,1,80
812,7,FAILED,2025-04-18 11:14:27,2025-04-18 11:18:17,11,2,7,45
813,8,RUNNING,2025-06-20 21:36:00,2025-06-20 21:38:33,53,1,2,1
814,11,CANCELLED,2025-06-29 08:21:13,2025-06-29 08:24:43,72,2,3,93
815,13,COMPLETED,2025-08-09 20:33:39,2025-08-09 20:39:27,63,2,2,70
816,5,RUNNING,2025-02-26 21:18:42,2025-02-26 21:23:56,9,3,6,65
817,9,FAILED,2025-05-22 14:16:49,2025-05-22 14:17:00,12,3,7,33
818,3,CANCELLED,2025-01-21 11:42:20,2025-01-21 11:48:38,65,1,2,86
819,15,PENDING,2025-08-24 22:02:21,2025-08-24 22:04:00,76,3,4,24
820,1,COMPLETED,2025-02-04 08:52:06,2025-02-04 08:55:07,95,1,5,32
821,4,COMPLETED,2025-02-19 19:02:05,2025-02-19 19:05:12,57,2,3,9
822,11,PENDING,2025-06-02 22:40:58,2025-06-02 22:41:31,68,2,5,97
823,11,FAILED,2025-07-13 17:58:39,2025-07-13 18:02:37,47,2,8,64
824,2,RUNNING,2025-01-25 20:13:08,2025-01-25 20:14:12,58,3,3,13
825,15,CANCELLED,2025-08-08 16:01:10,2025-08-08 16:02:34,42,3,4,31
826,6,CANCELLED,2025-03-26 04:15:02,2025-03-26 04:22:28,28,2,2,55
827,14,PENDING,2025-08-10 21:26:00,2025-08-10 21:27:52,60,1,3,72
828,15,COMPLETED,2025-08-27 22:45:15,2025-08-27 22:49:14,79,3,6,94
829,12,FAILED,2025-07-16 15:16:48,2025-07-16 15:24:02,71,1,8,43
830,8,RUNNING,2025-05-25 05:28:53,2025-05-25 05:35:55,64,1,7,99
831,9,COMPLETED,2025-04-04 01:34:25,2025-04-04 01:36:53,88,4,4,82
832,11,PENDING,2025-06-02 06:53:20,2025-06-02 07:01:04,81,4,5,90
833,4,FAILED,2025-01-10 13:47:43,2025-01-10 13:49:54,34,3,6,29
834,14,RUNNING,2025-07-14 02:25:52,2025-07-14 02:27:28,20,3,5,73
835,4,CANCELLED,2025-03-17 20:20:34,2025-03-17 20:23:02,23,4,6,88
836,8,FAILED,2025-04-18 13:53:47,2025-04-18 13:58:03,70,4,7,41
837,13,RUNNING,2025-07-07 08:02:31,2025-07-07 08:10:05,78,2,1,76
838,3,CANCELLED,2025-03-20 11:01:26,2025-03-20 11:08:53,24,4,4,60
839,5,PENDING,2025-02-11 17:24:59,2025-02-11 17:28:51,16,1,8,20
840,1,COMPLETED,2025-01-03 22:48:40,2025-01-03 22:49:35,17,1,1,85
841,6,CANCELLED,2025-03-26 07:51:24,2025-03-26 07:53:58,40,3,8,96
842,4,COMPLETED,2025-02-15 09:49:10,2025-02-15 09:50:25,89,4,5,74
843,13,PENDING,2025-08-12 19:41:16,2025-08-12 19:48:56,46,2,7,36
844,3,FAILED,2025-01-29 08:07:12,2025-01-29 08:12:34,7,1,6,78
845,4,RUNNING,2025-03-04 02:16:58,2025-03-04 02:24:24,44,2,7,39
846,11,PENDING,2025-05-28 23:51:24,2025-05-28 23:56:12,67,1,4,57
847,5,COMPLETED,2025-03-14 18:30:54,2025-03-14 18:33:52,19,2,7,68
848,6,RUNNING,2025-03-06 14:48:47,2025-03-06 14:54:17,50,1,4,40
849,14,CANCELLED,2025-08-15 12:18:58,2025-08-15 12:20:37,2,4,3,63
850,6,FAILED,2025-06-02 11:18:32,2025-06-02 11:18:34,55,2,3,89
851,4,RUNNING,2025-03-04 05:23:56,2025-03-04 05:29:29,21,4,5,46
852,13,CANCELLED,2025-07-16 08:21:39,2025-07-16 08:28:41,87,3,5,44
853,8,PENDING,2025-06-17 09:04:50,2025-06-17 09:06:57,6,1,6,66
854,4,COMPLETED,2025-02-28 14:51:18,2025-02-28 14:53:27,83,3,6,34
855,5,FAILED,2025-03-21 15:55:12,2025-03-21 15:59:12,59,3,1,8
856,8,RUNNING,2025-05-08 05:00:21,2025-05-08 05:03:54,37,4,7,50
857,15,FAILED,2025-08-23 02:16:07,2025-08-23 02:23:44,54,4,4,38
858,4,CANCELLED,2025-03-31 03:32:12,2025-03-31 03:39:31,49,1,3,12
859,7,PENDING,2025-02-09 18:42:58,2025-02-09 18:43:42,31,3,1,83
860,7,COMPLETED,2025-04-10 22:19:42,2025-04-10 22:25:06,82,1,2,16
861,15,PENDING,2025-08-15 22:08:15,2025-08-15 22:16:01,75,4,6,4
862,7,RUNNING,2025-04-03 13:28:10,2025-04-03 13:30:48,29,2,8,49
863,15,CANCELLED,2025-09-01 05:24:45,2025-09-01 05:25:59,51,3,1,35
864,7,FAILED,2025-07-09 01:43:37,2025-07-09 01:43:50,13,2,3,95
865,11,COMPLETED,2025-07-04 05:21:49,2025-07-04 05:23:13,69,1,8,25
866,14,FAILED,2025-08-16 08:31:05,2025-08-16 08:38:00,26,3,4,59
867,12,PENDING,2025-07-18 06:56:58,2025-07-18 07:04:48,74,2,2,11
868,11,COMPLETED,2025-06-28 01:39:23,2025-06-28 01:46:06,73,1,2,47
869,7,RUNNING,2025-03-31 13:48:33,2025-03-31 13:55:36,43,3,2,10
870,10,CANCELLED,2025-05-10 12:06:26,2025-05-10 12:11:48,35,2,5,6
871,12,CANCELLED,2025-07-27 07:16:21,2025-07-27 07:23:57,52,2,1,42
872,14,PENDING,2025-07-12 22:12:04,2025-07-12 22:19:00,98,4,3,67
873,15,COMPLETED,2025-08-02 11:46:24,2025-08-02 11:49:36,32,2,7,71
874,9,FAILED,2025-04-25 22:35:49,2025-04-25 22:39:32,8,4,5,37
875,7,RUNNING,2025-04-03 16:26:20,2025-04-03 16:30:30,45,1,3,27
876,6,COMPLETED,2025-03-31 08:06:09,2025-03-31 08:07:31,27,4,4,23
877,4,PENDING,2025-01-22 17:36:28,2025-01-22 17:39:18,38,1,6,98
878,15,FAILED,2025-08-02 03:16:02,2025-08-02 03:21:32,62,2,2,7
879,8,RUNNING,2025-05-19 16:01:38,2025-05-19 16:03:16,22,1,1,26
880,9,CANCELLED,2025-06-07 12:36:40,2025-06-07 12:40:24,86,2,3,56
881,6,RUNNING,2025-03-17 20:09:08,2025-03-17 20:09:12,92,2,6,28
882,11,CANCELLED,2025-07-16 11:19:18,2025-07-16 11:25:03,33,3,7,2
883,9,FAILED,2025-05-22 09:00:50,2025-05-22 09:06:57,96,3,2,77
884,10,PENDING,2025-06-26 00:46:12,2025-06-26 00:51:47,100,1,3,48
885,8,COMPLETED,2025-04-13 16:10:23,2025-04-13 16:10:27,30,3,5,75
886,5,CANCELLED,2025-02-28 12:16:25,2025-02-28 12:16:51,14,1,8,5
887,2,PENDING,2025-02-09 01:18:15,2025-02-09 01:18:24,91,2,7,15
888,2,COMPLETED,2025-01-10 10:07:31,2025-01-10 10:08:51,97,2,4,14
889,14,FAILED,2025-07-27 21:27:39,2025-07-27 21:34:31,4,2,2,22
890,1,RUNNING,2025-01-21 19:44:27,2025-01-21 19:52:05,10,3,2,87
891,11,CANCELLED,2025-07-08 07:30:53,2025-07-08 07:38:23,94,3,5,54
892,7,FAILED,2025-03-21 07:35:29,2025-03-21 07:40:39,15,2,5,79
893,5,COMPLETED,2025-03-19 17:19:56,2025-03-19 17:23:47,77,1,7,17
894,15,PENDING,2025-08-23 18:36:53,2025-08-23 18:41:11,93,3,4,19
895,8,RUNNING,2025-06-04 05:22:36,2025-06-04 05:27:28,3,1,1,51
896,13,CANCELLED,2025-07-29 20:20:54,2025-07-29 20:24:40,80,1,4,53
897,6,FAILED,2025-03-25 00:08:00,2025-03-25 00:13:53,56,4,6,92
898,6,PENDING,2025-04-06 00:48:25,2025-04-06 00:50:01,99,1,8,30
899,7,COMPLETED,2025-05-11 20:44:52,2025-05-11 20:49:47,39,3,8,62
900,7,RUNNING,2025-04-16 19:14:18,2025-04-16 19:19:34,66,3,6,18
901,10,PENDING,2025-05-28 12:20:17,2025-05-28 12:25:11,15,3,7,31
902,14,RUNNING,2025-08-21 05:08:51,2025-08-21 05:15:53,58,1,5,38
903,10,CANCELLED,2025-06-02 12:39:45,2025-06-02 12:45:20,54,2,7,14
904,9,FAILED,2025-06-22 19:59:40,2025-06-22 20:04:02,67,3,1,88
905,10,COMPLETED,2025-07-22 19:52:20,2025-07-22 19:52:36,56,3,4,66
906,9,CANCELLED,2025-04-24 09:23:40,2025-04-24 09:29:08,85,1,8,67
907,5,FAILED,2025-03-24 04:44:45,2025-03-24 04:47:05,37,2,1,96
908,4,COMPLETED,2025-01-23 11:10:06,2025-01-23 11:17:17,8,1,3,3
909,9,PENDING,2025-03-31 20:18:22,2025-03-31 20:22:45,14,1,6,5
910,9,RUNNING,2025-05-06 13:40:56,2025-05-06 13:46:17,48,4,3,7
911,14,RUNNING,2025-08-14 15:25:49,2025-08-14 15:31:34,45,4,7,80
912,10,CANCELLED,2025-05-01 17:54:29,2025-05-01 17:58:49,32,3,1,82
913,15,FAILED,2025-08-14 06:23:44,2025-08-14 06:24:22,38,4,5,52
914,8,COMPLETED,2025-06-21 15:09:49,2025-06-21 15:15:16,68,2,6,36
915,10,PENDING,2025-04-30 03:31:20,2025-04-30 03:35:09,5,2,6,24
916,10,PENDING,2025-06-14 00:35:47,2025-06-14 00:36:56,10,3,5,42
917,14,FAILED,2025-08-13 17:21:57,2025-08-13 17:25:20,17,4,3,40
918,8,RUNNING,2025-05-04 04:23:21,2025-05-04 04:24:57,50,2,5,46
919,10,CANCELLED,2025-05-30 03:16:19,2025-05-30 03:20:26,42,1,8,91
920,10,COMPLETED,2025-06-27 03:50:54,2025-06-27 03:52:57,53,1,2,47
921,14,FAILED,2025-08-12 10:04:00,2025-08-12 10:10:05,64,2,7,93
922,3,RUNNING,2025-02-20 17:02:21,2025-02-20 17:08:21,80,2,4,8
923,13,CANCELLED,2025-08-16 20:31:19,2025-08-16 20:36:32,78,2,8,84
924,4,COMPLETED,2025-02-15 14:35:31,2025-02-15 14:36:47,44,1,2,19
925,3,PENDING,2025-02-08 12:22:26,2025-02-08 12:26:27,52,1,3,50
926,13,PENDING,2025-08-21 07:03:51,2025-08-21 07:05:20,1,3,2,26
927,15,COMPLETED,2025-08-21 05:20:21,2025-08-21 05:26:55,30,3,4,58
928,9,RUNNING,2025-04-20 22:40:52,2025-04-20 22:48:41,83,3,6,72
929,14,CANCELLED,2025-06-10 16:10:07,2025-06-10 16:11:39,81,4,2,29
930,14,FAILED,2025-08-02 11:26:54,2025-08-02 11:32:04,55,4,4,83
931,12,COMPLETED,2025-08-08 23:02:32,2025-08-08 23:05:13,73,2,8,61
932,5,PENDING,2025-04-03 17:00:31,2025-04-03 17:02:50,76,3,3,59
933,4,RUNNING,2025-05-08 21:43:56,2025-05-08 21:46:54,21,3,6,94
934,4,CANCELLED,2025-04-18 03:03:25,2025-04-18 03:08:38,16,2,4,1
935,4,FAILED,2025-02-21 15:13:04,2025-02-21 15:19:44,66,1,3,54
936,12,PENDING,2025-06-27 05:26:31,2025-06-27 05:28:23,23,3,6,81
937,12,COMPLETED,2025-05-28 10:49:44,2025-05-28 10:53:57,98,1,7,33
938,1,RUNNING,2025-01-16 06:52:16,2025-01-16 06:59:16,41,1,7,9
939,10,FAILED,2025-05-04 18:36:22,2025-05-04 18:36:27,84,4,4,10
940,8,CANCELLED,2025-05-07 11:46:30,2025-05-07 11:50:10,25,4,6,90
941,11,RUNNING,2025-06-10 00:14:22,2025-06-10 00:16:42,91,3,2,78
942,9,CANCELLED,2025-04-06 21:57:44,2025-04-06 22:04:13,19,3,1,73
943,13,FAILED,2025-06-27 03:03:47,2025-06-27 03:10:37,74,4,4,4
944,3,PENDING,2025-02-13 20:11:00,2025-02-13 20:12:42,92,3,1,22
945,10,COMPLETED,2025-05-17 17:16:08,2025-05-17 17:23:18,43,2,3,15
946,8,CANCELLED,2025-04-28 06:07:18,2025-04-28 06:08:34,31,4,3,85
947,11,FAILED,2025-06-17 10:45:33,2025-06-17 10:53:30,95,1,2,39
948,2,PENDING,2025-01-15 11:50:45,2025-01-15 11:56:39,71,4,5,37
